// TSI composite v1.1 
// This is a preliminary version of the TSI, which is still pending 
// decisions on the corrections to be made to the original data. 
// Therefore this composite should not be used for publication. 
// Two versions are provided: one based on the original instrument data, 
// and one based on the same data, with corrections made by  
// C. Froehlich on ACRIM1, ACRIM2, HF and ERBE 
//    
// Noise model: 1/f noise 
// Noise amplitude: according to spectral floor & AR models 
// Time interval     17-Nov-1978 12:00:00 to 31-Dec-2015 12:00:00 
// File created on   31-Oct-2016 09:45:49 by T. Dudok de Wit 
// Number of samples 13559 
// Legend   TSIo   composite TSI in [W/m2] based on original data 
//          dTSIo  uncertainty (1-sigma) in [W/m2] based on original data 
//          TSIc   composite TSI in [W/m2] based on corrected data 
//          dTSIc  uncertainty (1-sigma) in [W/m2] based on corrected data 
//          nobs   number of observations used 
//   
// year  month day hour julian_date  TSIo       dTSIo    TSIc       dTSIc   nobs   
   1979    4   11   12    2443975  1362.718     0.752  1361.435     0.495     1 
   1979    4   12   12    2443976  1363.068     0.754  1361.391     0.495     0 
   1979    4   13   12    2443977  1362.541     0.720  1361.355     0.498     0 
   1979    4   14   12    2443978  1362.522     0.754  1361.349     0.497     1 
   1979    4   15   12    2443979  1362.548     0.751  1361.368     0.493     1 
   1979    4   16   12    2443980  1362.596     0.756  1361.371     0.496     1 
   1979    4   17   12    2443981  1362.590     0.744  1361.453     0.496     1 
   1979    4   18   12    2443982  1362.785     0.740  1361.622     0.496     1 
   1979    4   19   12    2443983  1363.081     0.741  1361.906     0.495     1 
   1979    4   20   12    2443984  1363.073     0.718  1361.959     0.498     0 
   1979    4   21   12    2443985  1363.114     0.738  1361.968     0.492     0 
   1979    4   22   12    2443986  1363.129     0.727  1361.966     0.501     1 
   1979    4   23   12    2443987  1362.823     0.706  1361.694     0.505     1 
   1979    4   24   12    2443988  1362.667     0.722  1361.585     0.490     0 
   1979    4   25   12    2443989  1362.782     0.756  1361.640     0.496     1 
   1979    4   26   12    2443990  1362.743     0.747  1361.565     0.490     1 
   1979    4   27   12    2443991  1362.522     0.746  1361.417     0.490     1 
   1979    4   28   12    2443992  1362.603     0.754  1361.471     0.488     1 
   1979    4   29   12    2443993  1362.577     0.749  1361.408     0.493     1 
   1979    4   30   12    2443994  1362.126     0.739  1361.032     0.475     0 
   1979    5    1   12    2443995  1361.879     0.755  1360.788     0.488     1 
   1979    5    2   12    2443996  1362.194     0.744  1361.081     0.487     0 
   1979    5    3   12    2443997  1362.609     0.746  1361.438     0.491     1 
   1979    5    4   12    2443998  1362.870     0.748  1361.739     0.484     1 
