 32 ;number of following comments lines before data start
;A recent description of the construction of the composite can be found in:
; C. Fr\"ohlich, 2006, "Solar Irradiance Variability Since 1978: 
;    Revision of the {PMOD} Composite During Solar Cycle 21", 
;    Space Science Rev. 125: 53-65, 2006, available from 
;    ftp://ftp.pmodwrc.ch/pub/Claus/ISSI_WS2005/ISSI2005a_CF.pdf
;This dataset is freely available with one restriction:
;  If you use the data or some product based on the data in a published 
;  paper refer to the Reference above and acknowlege receipt  from PMOD/WRC, Davos, Switzerland,
;  of the updated dataset (mention version used) with new data from the VIRGO Experiment 
;  on the cooperative ESA/NASA Mission SoHO
;
;The composite listed below is version 42_65_1805 in file composite_42_65_1805.dat
;  available from ftp://ftp.pmodwrc.ch/pub/data/irradiance/composite/
;This file was created on Jul 15 2018
;
;Comment:
;Since VIRGO version 6.4 a new way to analyse the degradation and other long-term changes in space
;  is used and described in "Degradation of Radiometers in Space: Application to VIRGO TSI" available at:
;     ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_TSI-vers64.pdf.
;The difference in scale between TIM and the classical radiometers indicated a missing effect in the characterization 
;  of all classical radiometers and so also of PMO6V and DIARAD of VIRGO, which can now be corrected.
;  This is described in "VIRGO Radiometry: An Update of the Characterization of PMO6V and DIARAD" available at:
;  ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_Char2Space.pdf (a publication in the open literature is preparation).
;The factor for transforming the original scale of VIRGO (the basis for the PMOD Composite since version 42) 
;  to the new one is 0.9962133 and the new value is given in the first irradiance column
;Description of columns: 
;  1st col: date as YYMMDD
;  2nd col: day of epoch 0 Jan 1980 (1 corresponds to 1-Jan-1980)
;  3rd col: average irradiance in W/m2 (new VIRGO scale), no data: -99.
;  4rd col: average irradiance in W/m2 (original VIRGO scale), no data: -99.
;  format: (1X,I6.6,F9.2,F11.4)
; Data from NIMBUS-7 onward (Nov 1978):
 790330  -275.50  1362.0012  1367.1784
 790331  -274.50   -99.0000   -99.3763
 790401  -273.50  1361.1937  1366.3678
 790402  -272.50   -99.0000   -99.3763
 790403  -271.50  1361.0503  1366.2239
 790404  -270.50   -99.0000   -99.3763
 790405  -269.50  1361.2150  1366.3891
 790406  -268.50   -99.0000   -99.3763
 790407  -267.50  1361.8656  1367.0422
 790408  -266.50   -99.0000   -99.3763
 790409  -265.50  1361.7238  1366.8999
 790410  -264.50   -99.0000   -99.3763
 790411  -263.50  1361.3144  1366.4889
 790412  -262.50   -99.0000   -99.3763
 790413  -261.50   -99.0000   -99.3763
 790414  -260.50  1361.2350  1366.4093
 790415  -259.50  1361.2581  1366.4324
 790416  -258.50  1361.2516  1366.4259
 790417  -257.50  1361.3243  1366.4989
 790418  -256.50  1361.5160  1366.6913
 790419  -255.50  1361.7872  1366.9635
 790420  -254.50   -99.0000   -99.3763
 790421  -253.50   -99.0000   -99.3763
 790422  -252.50  1361.8380  1367.0145
 790423  -251.50  1361.5741  1366.7497
 790424  -250.50   -99.0000   -99.3763
 790425  -249.50  1361.5023  1366.6775
 790426  -248.50  1361.4364  1366.6114
 790427  -247.50  1361.3011  1366.4756
 790428  -246.50  1361.3641  1366.5389
 790429  -245.50  1361.3081  1366.4827
 790430  -244.50   -99.0000   -99.3763
 790501  -243.50  1360.6712  1365.8433
 790502  -242.50   -99.0000   -99.3763
 790503  -241.50  1361.3325  1366.5071
 790504  -240.50  1361.6336  1366.8094
 790505  -239.50  1361.9050  1367.0818
 790506  -238.50   -99.0000   -99.3763
 790507  -237.50  1361.7639  1366.9401
 790508  -236.50  1361.7775  1366.9538
 790509  -235.50  1361.4740  1366.6491
 790510  -234.50   -99.0000   -99.3763
 790511  -233.50  1360.8570  1366.0298
 790512  -232.50   -99.0000   -99.3763
 790513  -231.50  1360.9337  1366.1068
 790514  -230.50  1361.2743  1366.4487
