ERBE/ERBS PMOD CORRECTED
Version: ftp.pmodwrc.ch/pub/data/irradiance/acrim/AdditionalFiles accessed 22/07/07
Created: 04-Nov-2022
JD        Value 
2446593.0 NaN
2446594.0 NaN
2446595.0 NaN
2446596.0 NaN
2446597.0 NaN
2446598.0 NaN
2446599.0 1364.651000
2446600.0 NaN
2446601.0 NaN
2446602.0 NaN
2446603.0 NaN
2446604.0 NaN
2446605.0 NaN
2446606.0 1364.250000
2446607.0 NaN
2446608.0 NaN
2446609.0 NaN
2446610.0 NaN
2446611.0 NaN
2446612.0 NaN
2446613.0 NaN
2446614.0 NaN
2446615.0 NaN
2446616.0 NaN
2446617.0 NaN
2446618.0 NaN
2446619.0 NaN
2446620.0 1364.250000
2446621.0 NaN
2446622.0 NaN
2446623.0 NaN
2446624.0 NaN
2446625.0 NaN
2446626.0 NaN
2446627.0 NaN
2446628.0 NaN
2446629.0 NaN
2446630.0 NaN
2446631.0 NaN
2446632.0 NaN
2446633.0 NaN
2446634.0 1365.249000
2446635.0 NaN
2446636.0 NaN
2446637.0 NaN
2446638.0 NaN
2446639.0 NaN
2446640.0 NaN
2446641.0 NaN
2446642.0 NaN
2446643.0 NaN
2446644.0 NaN
2446645.0 NaN
2446646.0 NaN
2446647.0 NaN
2446648.0 NaN
2446649.0 NaN
2446650.0 NaN
2446651.0 NaN
2446652.0 NaN
2446653.0 NaN
2446654.0 NaN
2446655.0 NaN
2446656.0 NaN
2446657.0 NaN
2446658.0 NaN
2446659.0 1364.547000
2446660.0 NaN
2446661.0 NaN
2446662.0 NaN
2446663.0 NaN
2446664.0 NaN
2446665.0 NaN
2446666.0 NaN
2446667.0 NaN
2446668.0 NaN
2446669.0 NaN
2446670.0 1364.346000
2446671.0 NaN
2446672.0 NaN
2446673.0 NaN
2446674.0 NaN
2446675.0 NaN
2446676.0 1364.845000
2446677.0 NaN
2446678.0 NaN
2446679.0 NaN
2446680.0 NaN
2446681.0 NaN
2446682.0 NaN
2446683.0 NaN
2446684.0 NaN
2446685.0 NaN
2446686.0 NaN
2446687.0 NaN
2446688.0 NaN
2446689.0 NaN
2446690.0 1364.644000
2446691.0 NaN
2446692.0 NaN
2446693.0 NaN
2446694.0 NaN
