ACRIM1/SMM PMOD CORRECTED
Version: ftp.pmodwrc.ch/pub/data/irradiance/acrim/AdditionalFiles accessed 22/07/07
Created: 04-Nov-2022
JD        Value 
2445159.0 1367.276000
2445160.0 1367.964000
2445161.0 1367.690000
2445162.0 1367.264000
2445163.0 1366.874000
2445164.0 1366.669000
2445165.0 1366.147000
2445166.0 1366.480000
2445167.0 1366.100000
2445168.0 1366.465000
2445169.0 1367.352000
2445170.0 1368.402000
2445171.0 1368.867000
2445172.0 1368.449000
2445173.0 1368.652000
2445174.0 1368.400000
2445175.0 1367.919000
2445176.0 1367.831000
2445177.0 1367.848000
2445178.0 1367.933000
2445179.0 1367.518000
2445180.0 1367.652000
2445181.0 1367.649000
2445182.0 1368.017000
2445183.0 1368.420000
2445184.0 1368.016000
2445185.0 1367.829000
2445186.0 1367.608000
2445187.0 1367.314000
2445188.0 1367.519000
2445189.0 1367.319000
2445190.0 1367.151000
2445191.0 1367.523000
2445192.0 1367.521000
2445193.0 1367.912000
2445194.0 1368.182000
2445195.0 1368.209000
2445196.0 1368.175000
2445197.0 1367.684000
2445198.0 1367.502000
2445199.0 1368.206000
2445200.0 1367.236000
2445201.0 1367.522000
2445202.0 1366.962000
2445203.0 1367.512000
2445204.0 1366.995000
2445205.0 1367.175000
2445206.0 1367.076000
2445207.0 1366.924000
2445208.0 1366.711000
2445209.0 1367.022000
2445210.0 1367.343000
2445211.0 1367.436000
2445212.0 1367.883000
2445213.0 1368.013000
2445214.0 1368.327000
2445215.0 1368.117000
2445216.0 1367.873000
2445217.0 1368.039000
2445218.0 1368.013000
2445219.0 1368.589000
2445220.0 1368.478000
2445221.0 1368.415000
2445222.0 1368.445000
2445223.0 NaN
2445224.0 1368.395000
2445225.0 1368.100000
2445226.0 1368.176000
2445227.0 1367.818000
2445228.0 NaN
2445229.0 1367.443000
2445230.0 1367.851000
2445231.0 1367.121000
2445232.0 1367.761000
2445233.0 1367.012000
2445234.0 1367.998000
2445235.0 1367.977000
2445236.0 1368.460000
2445237.0 1367.638000
2445238.0 1367.902000
2445239.0 1368.391000
2445240.0 1367.753000
2445241.0 1367.292000
2445242.0 1367.369000
2445243.0 1367.535000
2445244.0 1367.438000
2445245.0 1367.780000
2445246.0 1368.313000
2445247.0 1368.838000
2445248.0 1368.919000
2445249.0 1368.588000
2445250.0 1368.459000
2445251.0 1368.213000
2445252.0 1368.065000
2445253.0 1368.217000
2445254.0 1368.213000
2445255.0 1368.153000
2445256.0 1367.703000
2445257.0 1367.737000
2445258.0 1367.730000
2445259.0 1367.589000
2445260.0 1367.814000
2445261.0 1367.721000
2445262.0 1367.665000
2445263.0 1368.123000
2445264.0 1368.050000
2445265.0 1368.041000
2445266.0 1368.551000
2445267.0 1367.925000
2445268.0 1367.983000
2445269.0 1368.021000
2445270.0 1367.914000
2445271.0 1368.719000
2445272.0 1368.635000
2445273.0 1368.548000
2445274.0 1368.043000
2445275.0 1368.817000
2445276.0 1369.350000
2445277.0 1368.439000
2445278.0 1368.846000
2445279.0 1368.468000
2445280.0 1367.769000
2445281.0 1368.394000
2445282.0 1368.533000
2445283.0 1368.237000
2445284.0 1368.379000
2445285.0 1367.744000
2445286.0 1367.342000
2445287.0 1366.984000
2445288.0 NaN
2445289.0 NaN
2445290.0 1367.734000
2445291.0 1367.499000
2445292.0 1368.073000
2445293.0 1367.469000
2445294.0 1367.719000
2445295.0 1368.488000
2445296.0 1367.048000
2445297.0 1367.075000
2445298.0 1367.344000
2445299.0 1368.075000
2445300.0 1368.157000
2445301.0 1368.341000
2445302.0 1368.011000
2445303.0 1367.624000
2445304.0 1367.121000
2445305.0 1367.818000
2445306.0 1367.376000
2445307.0 1367.352000
2445308.0 1367.307000
2445309.0 1367.175000
2445310.0 1367.609000
2445311.0 NaN
2445312.0 1368.221000
2445313.0 1367.840000
2445314.0 1367.935000
2445315.0 1367.633000
2445316.0 1367.531000
2445317.0 1367.057000
2445318.0 1366.766000
2445319.0 1367.323000
2445320.0 1367.426000
2445321.0 1368.534000
2445322.0 1368.928000
2445323.0 1368.453000
2445324.0 1368.551000
2445325.0 1368.245000
2445326.0 1368.042000
2445327.0 1367.921000
2445328.0 NaN
2445329.0 1368.113000
2445330.0 NaN
2445331.0 NaN
2445332.0 1367.472000
2445333.0 1367.955000
2445334.0 NaN
2445335.0 1367.842000
2445336.0 NaN
2445337.0 1368.803000
2445338.0 1367.794000
2445339.0 1367.707000
2445340.0 1367.404000
2445341.0 1368.578000
2445342.0 1368.231000
2445343.0 1367.153000
2445344.0 1367.889000
2445345.0 1368.542000
2445346.0 1367.530000
2445347.0 1367.860000
2445348.0 1368.619000
2445349.0 1368.195000
2445350.0 1367.476000
2445351.0 1367.321000
2445352.0 1367.675000
2445353.0 1367.021000
2445354.0 1367.267000
2445355.0 1367.259000
2445356.0 1367.227000
2445357.0 1367.865000
2445358.0 1367.407000
2445359.0 1368.186000
2445360.0 1368.360000
2445361.0 1368.159000
2445362.0 1367.831000
2445363.0 1367.773000
2445364.0 1367.907000
2445365.0 1367.736000
2445366.0 1367.893000
2445367.0 1367.967000
2445368.0 1368.082000
2445369.0 1368.034000
2445370.0 1368.255000
2445371.0 1367.471000
2445372.0 1367.478000
2445373.0 1366.892000
2445374.0 1367.479000
2445375.0 1368.176000
2445376.0 1368.400000
2445377.0 1368.515000
2445378.0 1368.351000
2445379.0 1368.780000
2445380.0 1368.056000
2445381.0 1368.211000
2445382.0 1367.932000
2445383.0 1367.370000
2445384.0 1366.983000
2445385.0 1366.297000
2445386.0 1368.004000
2445387.0 1366.370000
2445388.0 1368.304000
2445389.0 1368.135000
2445390.0 1367.991000
2445391.0 1367.877000
2445392.0 1367.194000
2445393.0 1367.374000
2445394.0 1367.535000
2445395.0 1368.020000
2445396.0 1367.327000
2445397.0 1367.920000
2445398.0 1366.638000
2445399.0 1367.047000
2445400.0 1367.136000
2445401.0 1367.568000
2445402.0 1366.043000
2445403.0 1367.700000
2445404.0 1367.964000
2445405.0 1367.867000
2445406.0 1367.743000
2445407.0 1367.620000
2445408.0 1367.229000
2445409.0 1366.511000
2445410.0 NaN
2445411.0 1367.989000
2445412.0 1367.576000
2445413.0 1367.645000
2445414.0 1367.643000
2445415.0 1367.362000
2445416.0 1367.334000
2445417.0 1368.408000
2445418.0 1368.121000
2445419.0 1368.582000
2445420.0 1368.257000
2445421.0 1367.179000
2445422.0 1368.015000
2445423.0 1367.546000
2445424.0 1366.762000
2445425.0 1367.602000
2445426.0 1367.578000
2445427.0 1366.939000
2445428.0 1366.499000
2445429.0 1367.446000
2445430.0 1367.915000
2445431.0 1368.172000
2445432.0 1366.999000
2445433.0 1367.054000
2445434.0 1367.306000
2445435.0 1367.632000
2445436.0 1367.310000
2445437.0 1367.623000
2445438.0 1367.102000
2445439.0 1368.179000
